Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
80919,,,1818,,,1.0,1.0,Hibernating
80922,2052.0,2052.0,1220,1.0,4.0,1.0,6.0,Potential Loyalist
80925,,,1731,,,1.0,1.0,Hibernating
80928,,,3453,,,2.0,2.0,Hibernating
80932,,,3033,,,2.0,2.0,Hibernating
80933,,,3498,,,2.0,2.0,Hibernating
80934,,,3582,,,2.0,2.0,Hibernating
80938,,,1312,,,1.0,1.0,Hibernating
80940,157.0,157.0,5099,4.0,1.0,4.0,9.0,Champions
80948,401.0,401.0,3682,4.0,1.0,2.0,7.0,Loyal
80949,468.0,468.0,1685,4.0,1.0,1.0,6.0,Potential Loyalist
80950,,,4675,,,3.0,3.0,At Risk
80951,,,1808,,,1.0,1.0,Hibernating
80952,,,4247,,,3.0,3.0,At Risk
80956,492.0,492.0,4067,4.0,2.0,3.0,9.0,Champions
80960,1101.0,1101.0,4411,2.0,3.0,3.0,8.0,Loyal
80961,,,4322,,,3.0,3.0,At Risk
80962,499.0,499.0,4622,3.0,2.0,3.0,8.0,Loyal
80968,,,4399,,,3.0,3.0,At Risk
80969,,,9306,,,4.0,4.0,At Risk
80972,,,1789,,,1.0,1.0,Hibernating
80978,,,3089,,,2.0,2.0,Hibernating
80980,1501.0,1501.0,8355,2.0,3.0,4.0,9.0,Champions
80982,496.0,496.0,765,3.0,2.0,1.0,6.0,Potential Loyalist
80985,,,4233,,,3.0,3.0,At Risk
80986,,,2468,,,2.0,2.0,Hibernating
80988,1684.0,1684.0,2219,1.0,4.0,1.0,6.0,Potential Loyalist
80992,946.0,946.0,3575,3.0,2.0,2.0,7.0,Loyal
80993,,,3215,,,2.0,2.0,Hibernating
80994,1411.0,1411.0,3127,2.0,3.0,2.0,7.0,Loyal
80998,,,705,,,1.0,1.0,Hibernating
80999,246.0,246.0,9031,4.0,1.0,4.0,9.0,Champions
81003,,,3557,,,2.0,2.0,Hibernating
81005,1227.0,1227.0,1733,2.0,3.0,1.0,6.0,Potential Loyalist
81008,,,2024,,,1.0,1.0,Hibernating
81010,,,1191,,,1.0,1.0,Hibernating
81020,,,3516,,,2.0,2.0,Hibernating
81021,,,2619,,,2.0,2.0,Hibernating
81027,,,1602,,,1.0,1.0,Hibernating
81028,467.0,467.0,6395,4.0,1.0,4.0,9.0,Champions
81030,,,2710,,,2.0,2.0,Hibernating
81031,1561.0,1561.0,3499,2.0,3.0,2.0,7.0,Loyal
81032,,,13728,,,4.0,4.0,At Risk
81039,2170.0,2170.0,2971,1.0,4.0,2.0,7.0,Loyal
81040,,,3546,,,2.0,2.0,Hibernating
81042,8.0,8.0,4557,4.0,1.0,3.0,8.0,Loyal
81048,586.0,586.0,2854,3.0,2.0,2.0,7.0,Loyal
81051,,,1631,,,1.0,1.0,Hibernating
81054,,,4839,,,4.0,4.0,At Risk
81058,,,3219,,,2.0,2.0,Hibernating
81064,,,3946,,,3.0,3.0,At Risk
81065,798.0,798.0,3358,3.0,2.0,2.0,7.0,Loyal
81067,1742.0,1742.0,3099,1.0,4.0,2.0,7.0,Loyal
81072,,,4549,,,3.0,3.0,At Risk
81074,,,2240,,,1.0,1.0,Hibernating
81076,126.0,126.0,7908,4.0,1.0,4.0,9.0,Champions
81079,192.0,192.0,3928,4.0,1.0,3.0,8.0,Loyal
81080,342.0,342.0,6053,4.0,1.0,4.0,9.0,Champions
81081,,,4797,,,4.0,4.0,At Risk
81082,,,664,,,1.0,1.0,Hibernating
81089,,,4329,,,3.0,3.0,At Risk
81093,1649.0,1649.0,3561,1.0,4.0,2.0,7.0,Loyal
81095,1376.0,1376.0,4566,2.0,3.0,3.0,8.0,Loyal
81099,,,11330,,,4.0,4.0,At Risk
81101,1991.0,1991.0,6309,1.0,4.0,4.0,9.0,Champions
81107,,,9677,,,4.0,4.0,At Risk
81109,1679.0,1679.0,698,1.0,4.0,1.0,6.0,Potential Loyalist
81110,670.0,670.0,1724,3.0,2.0,1.0,6.0,Potential Loyalist
81113,158.0,158.0,4379,4.0,1.0,3.0,8.0,Loyal
81116,,,1294,,,1.0,1.0,Hibernating
81118,,,4701,,,3.0,3.0,At Risk
81119,1831.0,1831.0,2569,1.0,4.0,2.0,7.0,Loyal
81121,1250.0,1250.0,2367,2.0,3.0,2.0,7.0,Loyal
81124,,,1577,,,1.0,1.0,Hibernating
81126,2015.0,2015.0,870,1.0,4.0,1.0,6.0,Potential Loyalist
81132,,,3586,,,2.0,2.0,Hibernating
81133,,,3378,,,2.0,2.0,Hibernating
81136,,,4392,,,3.0,3.0,At Risk
81139,281.0,281.0,6609,4.0,1.0,4.0,9.0,Champions
81141,,,3954,,,3.0,3.0,At Risk
81143,769.0,769.0,8878,3.0,2.0,4.0,9.0,Champions
81145,,,4541,,,3.0,3.0,At Risk
81146,,,1967,,,1.0,1.0,Hibernating
81151,1526.0,1526.0,2741,2.0,3.0,2.0,7.0,Loyal
81153,,,4188,,,3.0,3.0,At Risk
81160,1467.0,1467.0,4565,2.0,3.0,3.0,8.0,Loyal
81164,1919.0,1919.0,4155,1.0,4.0,3.0,8.0,Loyal
81167,,,8920,,,4.0,4.0,At Risk
81168,457.0,457.0,5005,4.0,1.0,4.0,9.0,Champions
81169,1929.0,1929.0,3964,1.0,4.0,3.0,8.0,Loyal
81173,,,3130,,,2.0,2.0,Hibernating
81176,129.0,129.0,5906,4.0,1.0,4.0,9.0,Champions
81179,,,1031,,,1.0,1.0,Hibernating
81181,1493.0,1493.0,4303,2.0,3.0,3.0,8.0,Loyal
81184,39.0,39.0,4540,4.0,1.0,3.0,8.0,Loyal
81189,70.0,70.0,4454,4.0,1.0,3.0,8.0,Loyal
81194,,,2621,,,2.0,2.0,Hibernating
81196,2042.0,2042.0,3325,1.0,4.0,2.0,7.0,Loyal
81199,460.0,460.0,6859,4.0,1.0,4.0,9.0,Champions
81201,,,1108,,,1.0,1.0,Hibernating
81204,,,4438,,,3.0,3.0,At Risk
81208,526.0,526.0,2660,3.0,2.0,2.0,7.0,Loyal
81213,,,4618,,,3.0,3.0,At Risk
81215,,,3435,,,2.0,2.0,Hibernating
81216,1437.0,1437.0,3533,2.0,3.0,2.0,7.0,Loyal
81221,368.0,368.0,1038,4.0,1.0,1.0,6.0,Potential Loyalist
81225,,,3516,,,2.0,2.0,Hibernating
81227,,,4434,,,3.0,3.0,At Risk
81228,,,4263,,,3.0,3.0,At Risk
81238,884.0,884.0,5167,3.0,2.0,4.0,9.0,Champions
81239,,,4497,,,3.0,3.0,At Risk
81242,,,4574,,,3.0,3.0,At Risk
81257,1229.0,1229.0,2498,2.0,3.0,2.0,7.0,Loyal
81258,1013.0,1013.0,5358,3.0,2.0,4.0,9.0,Champions
81265,,,3146,,,2.0,2.0,Hibernating
81266,,,4368,,,3.0,3.0,At Risk
81268,1496.0,1496.0,4553,2.0,3.0,3.0,8.0,Loyal
81272,524.0,524.0,1801,3.0,2.0,1.0,6.0,Potential Loyalist
81275,,,4140,,,3.0,3.0,At Risk
81277,,,2837,,,2.0,2.0,Hibernating
81278,1949.0,1949.0,4548,1.0,4.0,3.0,8.0,Loyal
81284,1767.0,1767.0,4095,1.0,4.0,3.0,8.0,Loyal
81290,,,1238,,,1.0,1.0,Hibernating
81291,557.0,557.0,2550,3.0,2.0,2.0,7.0,Loyal
81292,,,710,,,1.0,1.0,Hibernating
81296,,,2615,,,2.0,2.0,Hibernating
81298,,,3575,,,2.0,2.0,Hibernating
81304,739.0,739.0,2526,3.0,2.0,2.0,7.0,Loyal
81306,,,3447,,,2.0,2.0,Hibernating
81316,467.0,467.0,5133,4.0,1.0,4.0,9.0,Champions
81318,,,2571,,,2.0,2.0,Hibernating
81319,,,4675,,,3.0,3.0,At Risk
81322,10.0,10.0,6458,4.0,1.0,4.0,9.0,Champions
81326,,,4895,,,4.0,4.0,At Risk
81327,,,3450,,,2.0,2.0,Hibernating
81331,854.0,854.0,3420,3.0,2.0,2.0,7.0,Loyal
81332,,,3417,,,2.0,2.0,Hibernating
81334,1101.0,1101.0,4273,2.0,3.0,3.0,8.0,Loyal
81336,,,2638,,,2.0,2.0,Hibernating
81339,191.0,191.0,1564,4.0,1.0,1.0,6.0,Potential Loyalist
81342,192.0,192.0,657,4.0,1.0,1.0,6.0,Potential Loyalist
81343,1255.0,1255.0,3477,2.0,3.0,2.0,7.0,Loyal
81346,,,4866,,,4.0,4.0,At Risk
81348,,,3195,,,2.0,2.0,Hibernating
81350,,,7219,,,4.0,4.0,At Risk
81351,2102.0,2102.0,10628,1.0,4.0,4.0,9.0,Champions
81353,,,4612,,,3.0,3.0,At Risk
81355,,,2289,,,1.0,1.0,Hibernating
81358,864.0,864.0,6169,3.0,2.0,4.0,9.0,Champions
81360,,,6027,,,4.0,4.0,At Risk
81365,,,4113,,,3.0,3.0,At Risk
81370,,,4374,,,3.0,3.0,At Risk
81371,,,3114,,,2.0,2.0,Hibernating
81372,1806.0,1806.0,2113,1.0,4.0,1.0,6.0,Potential Loyalist
81373,,,2497,,,2.0,2.0,Hibernating
81374,1888.0,1888.0,4472,1.0,4.0,3.0,8.0,Loyal
81375,165.0,165.0,4683,4.0,1.0,3.0,8.0,Loyal
81379,,,3335,,,2.0,2.0,Hibernating
81382,,,4046,,,3.0,3.0,At Risk
81384,,,8659,,,4.0,4.0,At Risk
81387,1494.0,1494.0,2693,2.0,3.0,2.0,7.0,Loyal
81389,767.0,767.0,4031,3.0,2.0,3.0,8.0,Loyal
81390,,,756,,,1.0,1.0,Hibernating
81391,,,2219,,,1.0,1.0,Hibernating
81393,702.0,702.0,4494,3.0,2.0,3.0,8.0,Loyal
81394,,,3228,,,2.0,2.0,Hibernating
81399,99.0,99.0,4390,4.0,1.0,3.0,8.0,Loyal
81404,1645.0,1645.0,3419,1.0,4.0,2.0,7.0,Loyal
81405,,,4612,,,3.0,3.0,At Risk
81417,,,3606,,,2.0,2.0,Hibernating
81418,,,3086,,,2.0,2.0,Hibernating
81420,371.0,371.0,1697,4.0,1.0,1.0,6.0,Potential Loyalist
81422,,,1721,,,1.0,1.0,Hibernating
81424,,,2243,,,1.0,1.0,Hibernating
81429,,,4617,,,3.0,3.0,At Risk
81430,,,3590,,,2.0,2.0,Hibernating
81438,,,3244,,,2.0,2.0,Hibernating
81442,1557.0,1557.0,1333,2.0,3.0,1.0,6.0,Potential Loyalist
81444,,,1104,,,1.0,1.0,Hibernating
81447,,,4264,,,3.0,3.0,At Risk
81448,458.0,458.0,2304,4.0,1.0,1.0,6.0,Potential Loyalist
81453,1772.0,1772.0,2956,1.0,4.0,2.0,7.0,Loyal
81456,,,4664,,,3.0,3.0,At Risk
81462,1738.0,1738.0,7926,1.0,4.0,4.0,9.0,Champions
81463,185.0,185.0,2653,4.0,1.0,2.0,7.0,Loyal
81469,,,2968,,,2.0,2.0,Hibernating
81472,,,4623,,,3.0,3.0,At Risk
81473,555.0,555.0,7509,3.0,2.0,4.0,9.0,Champions
81476,,,3765,,,3.0,3.0,At Risk
81480,1221.0,1221.0,6043,2.0,3.0,4.0,9.0,Champions
81482,1797.0,1797.0,658,1.0,4.0,1.0,6.0,Potential Loyalist
81483,,,3601,,,2.0,2.0,Hibernating
81484,1465.0,1465.0,2748,2.0,3.0,2.0,7.0,Loyal
81485,855.0,855.0,4877,3.0,2.0,4.0,9.0,Champions
81486,,,3280,,,2.0,2.0,Hibernating
81489,,,606,,,1.0,1.0,Hibernating
81490,1253.0,1253.0,4854,2.0,3.0,4.0,9.0,Champions
81491,526.0,526.0,1648,3.0,2.0,1.0,6.0,Potential Loyalist
81492,,,3032,,,2.0,2.0,Hibernating
81494,1251.0,1251.0,758,2.0,3.0,1.0,6.0,Potential Loyalist
81495,376.0,376.0,1709,4.0,1.0,1.0,6.0,Potential Loyalist
81496,,,3010,,,2.0,2.0,Hibernating
81502,,,3506,,,2.0,2.0,Hibernating
81503,,,1113,,,1.0,1.0,Hibernating
81505,98.0,98.0,7220,4.0,1.0,4.0,9.0,Champions
81506,,,3762,,,3.0,3.0,At Risk
81507,,,1006,,,1.0,1.0,Hibernating
81508,185.0,185.0,5768,4.0,1.0,4.0,9.0,Champions
81510,158.0,158.0,4413,4.0,1.0,3.0,8.0,Loyal
81518,771.0,771.0,2516,3.0,2.0,2.0,7.0,Loyal
81523,,,4868,,,4.0,4.0,At Risk
81527,,,3704,,,2.0,2.0,Hibernating
81531,,,665,,,1.0,1.0,Hibernating
81534,,,4421,,,3.0,3.0,At Risk
81535,1924.0,1924.0,4408,1.0,4.0,3.0,8.0,Loyal
81539,,,1823,,,1.0,1.0,Hibernating
81541,915.0,915.0,4896,3.0,2.0,4.0,9.0,Champions
81543,1223.0,1223.0,4592,2.0,3.0,3.0,8.0,Loyal
81544,,,3490,,,2.0,2.0,Hibernating
81546,,,1697,,,1.0,1.0,Hibernating
81548,,,4365,,,3.0,3.0,At Risk
81550,1068.0,1068.0,2809,2.0,3.0,2.0,7.0,Loyal
81557,,,1232,,,1.0,1.0,Hibernating
81560,,,2375,,,2.0,2.0,Hibernating
81566,864.0,864.0,4372,3.0,2.0,3.0,8.0,Loyal
81570,1585.0,1585.0,4373,2.0,3.0,3.0,8.0,Loyal
81571,,,4538,,,3.0,3.0,At Risk
81574,156.0,156.0,5153,4.0,1.0,4.0,9.0,Champions
81575,864.0,864.0,1812,3.0,2.0,1.0,6.0,Potential Loyalist
81582,1137.0,1137.0,1644,2.0,3.0,1.0,6.0,Potential Loyalist
81586,1227.0,1227.0,1564,2.0,3.0,1.0,6.0,Potential Loyalist
81587,1557.0,1557.0,4481,2.0,3.0,3.0,8.0,Loyal
81589,,,4114,,,3.0,3.0,At Risk
81591,,,2649,,,2.0,2.0,Hibernating
81592,,,3635,,,2.0,2.0,Hibernating
81594,,,4060,,,3.0,3.0,At Risk
81596,590.0,590.0,4802,3.0,2.0,4.0,9.0,Champions
81599,,,3576,,,2.0,2.0,Hibernating
81600,,,1606,,,1.0,1.0,Hibernating
81601,,,1723,,,1.0,1.0,Hibernating
81602,,,1567,,,1.0,1.0,Hibernating
81603,2048.0,2048.0,3353,1.0,4.0,2.0,7.0,Loyal
81604,552.0,552.0,6626,3.0,2.0,4.0,9.0,Champions
81605,1652.0,1652.0,2857,1.0,4.0,2.0,7.0,Loyal
81612,,,4367,,,3.0,3.0,At Risk
81614,1986.0,1986.0,2523,1.0,4.0,2.0,7.0,Loyal
81617,,,4840,,,4.0,4.0,At Risk
81619,1986.0,1986.0,2747,1.0,4.0,2.0,7.0,Loyal
81623,2140.0,2140.0,1667,1.0,4.0,1.0,6.0,Potential Loyalist
81624,,,4612,,,3.0,3.0,At Risk
81625,1009.0,1009.0,4596,3.0,2.0,3.0,8.0,Loyal
81631,,,4911,,,4.0,4.0,At Risk
81637,,,1510,,,1.0,1.0,Hibernating
81640,2139.0,2139.0,4461,1.0,4.0,3.0,8.0,Loyal
81647,1045.0,1045.0,1249,2.0,3.0,1.0,6.0,Potential Loyalist
81650,249.0,249.0,1690,4.0,1.0,1.0,6.0,Potential Loyalist
81651,1867.0,1867.0,1781,1.0,4.0,1.0,6.0,Potential Loyalist
81655,,,4174,,,3.0,3.0,At Risk
81656,,,3695,,,2.0,2.0,Hibernating
81657,,,2310,,,1.0,1.0,Hibernating
81659,,,3535,,,2.0,2.0,Hibernating
81664,,,3177,,,2.0,2.0,Hibernating
81667,1771.0,1771.0,2064,1.0,4.0,1.0,6.0,Potential Loyalist
81668,1835.0,1835.0,3362,1.0,4.0,2.0,7.0,Loyal
81672,,,1616,,,1.0,1.0,Hibernating
81674,1687.0,1687.0,7701,1.0,4.0,4.0,9.0,Champions
81675,,,669,,,1.0,1.0,Hibernating
81677,253.0,253.0,2138,4.0,1.0,1.0,6.0,Potential Loyalist
81685,,,1947,,,1.0,1.0,Hibernating
81689,2171.0,2171.0,1277,1.0,4.0,1.0,6.0,Potential Loyalist
81693,102.0,102.0,9593,4.0,1.0,4.0,9.0,Champions
81694,,,4378,,,3.0,3.0,At Risk
81695,,,1953,,,1.0,1.0,Hibernating
81698,,,7113,,,4.0,4.0,At Risk
81700,983.0,983.0,2232,3.0,2.0,1.0,6.0,Potential Loyalist
81701,1377.0,1377.0,3722,2.0,3.0,3.0,8.0,Loyal
81703,795.0,795.0,2681,3.0,2.0,2.0,7.0,Loyal
81705,1744.0,1744.0,2162,1.0,4.0,1.0,6.0,Potential Loyalist
81706,2138.0,2138.0,3581,1.0,4.0,2.0,7.0,Loyal
81708,,,5456,,,4.0,4.0,At Risk
81712,309.0,309.0,4395,4.0,1.0,3.0,8.0,Loyal
81714,,,4276,,,3.0,3.0,At Risk
81726,1554.0,1554.0,1289,2.0,3.0,1.0,6.0,Potential Loyalist
81731,,,708,,,1.0,1.0,Hibernating
81733,65.0,65.0,4449,4.0,1.0,3.0,8.0,Loyal
81734,466.0,466.0,4804,4.0,1.0,4.0,9.0,Champions
81737,,,4422,,,3.0,3.0,At Risk
81738,1982.0,1982.0,4914,1.0,4.0,4.0,9.0,Champions
81740,398.0,398.0,727,4.0,1.0,1.0,6.0,Potential Loyalist
81745,1378.0,1378.0,4839,2.0,3.0,4.0,9.0,Champions
81746,,,1877,,,1.0,1.0,Hibernating
81747,1226.0,1226.0,4714,2.0,3.0,4.0,9.0,Champions
81749,,,4395,,,3.0,3.0,At Risk
81752,,,3094,,,2.0,2.0,Hibernating
81756,,,2378,,,2.0,2.0,Hibernating
81758,,,3501,,,2.0,2.0,Hibernating
81759,1016.0,1016.0,2892,3.0,2.0,2.0,7.0,Loyal
81763,2171.0,2171.0,2349,1.0,4.0,2.0,7.0,Loyal
81767,1653.0,1653.0,3302,1.0,4.0,2.0,7.0,Loyal
81773,1344.0,1344.0,4047,2.0,3.0,3.0,8.0,Loyal
81774,,,3291,,,2.0,2.0,Hibernating
81776,,,4653,,,3.0,3.0,At Risk
81777,,,4889,,,4.0,4.0,At Risk
81779,,,4801,,,4.0,4.0,At Risk
81780,,,3878,,,3.0,3.0,At Risk
81783,,,3588,,,2.0,2.0,Hibernating
81784,1804.0,1804.0,4681,1.0,4.0,3.0,8.0,Loyal
81785,1319.0,1319.0,3125,2.0,3.0,2.0,7.0,Loyal
81786,894.0,894.0,824,3.0,2.0,1.0,6.0,Potential Loyalist
81797,,,4644,,,3.0,3.0,At Risk
81798,1647.0,1647.0,5140,1.0,4.0,4.0,9.0,Champions
81805,,,756,,,1.0,1.0,Hibernating
81809,886.0,886.0,4847,3.0,2.0,4.0,9.0,Champions
81815,676.0,676.0,4843,3.0,2.0,4.0,9.0,Champions
81822,,,4817,,,4.0,4.0,At Risk
81823,,,4692,,,3.0,3.0,At Risk
81825,,,3716,,,3.0,3.0,At Risk
81829,,,4442,,,3.0,3.0,At Risk
81830,406.0,406.0,3406,4.0,1.0,2.0,7.0,Loyal
81831,,,2597,,,2.0,2.0,Hibernating
81832,,,7578,,,4.0,4.0,At Risk
81838,,,791,,,1.0,1.0,Hibernating
81847,766.0,766.0,3453,3.0,2.0,2.0,7.0,Loyal
81854,,,8480,,,4.0,4.0,At Risk
81855,,,2046,,,1.0,1.0,Hibernating
81859,,,2933,,,2.0,2.0,Hibernating
81863,,,1973,,,1.0,1.0,Hibernating
81865,1807.0,1807.0,2621,1.0,4.0,2.0,7.0,Loyal
81866,,,5725,,,4.0,4.0,At Risk
81868,134.0,134.0,4279,4.0,1.0,3.0,8.0,Loyal
81869,96.0,96.0,4507,4.0,1.0,3.0,8.0,Loyal
81870,3.0,3.0,4329,4.0,1.0,3.0,8.0,Loyal
81871,,,4748,,,4.0,4.0,At Risk
81876,,,4655,,,3.0,3.0,At Risk
81879,,,4589,,,3.0,3.0,At Risk
81882,,,3220,,,2.0,2.0,Hibernating
81884,,,3581,,,2.0,2.0,Hibernating
81885,591.0,591.0,1569,3.0,2.0,1.0,6.0,Potential Loyalist
81889,1492.0,1492.0,2940,2.0,3.0,2.0,7.0,Loyal
81894,,,2976,,,2.0,2.0,Hibernating
81901,430.0,430.0,1432,4.0,1.0,1.0,6.0,Potential Loyalist
81908,,,3133,,,2.0,2.0,Hibernating
81909,1317.0,1317.0,4455,2.0,3.0,3.0,8.0,Loyal
81911,1651.0,1651.0,5916,1.0,4.0,4.0,9.0,Champions
81914,793.0,793.0,9488,3.0,2.0,4.0,9.0,Champions
81921,,,3881,,,3.0,3.0,At Risk
81926,,,4696,,,3.0,3.0,At Risk
81930,,,1265,,,1.0,1.0,Hibernating
81932,1469.0,1469.0,3554,2.0,3.0,2.0,7.0,Loyal
81934,,,1791,,,1.0,1.0,Hibernating
81938,,,3367,,,2.0,2.0,Hibernating
81943,1101.0,1101.0,2535,2.0,3.0,2.0,7.0,Loyal
81944,1684.0,1684.0,4846,1.0,4.0,4.0,9.0,Champions
81945,368.0,368.0,2952,4.0,1.0,2.0,7.0,Loyal
81946,,,8369,,,4.0,4.0,At Risk
81947,736.0,736.0,1668,3.0,2.0,1.0,6.0,Potential Loyalist
81949,,,3847,,,3.0,3.0,At Risk
81953,,,1788,,,1.0,1.0,Hibernating
81956,,,4620,,,3.0,3.0,At Risk
81957,,,608,,,1.0,1.0,Hibernating
81958,710.0,710.0,7130,3.0,2.0,4.0,9.0,Champions
81960,,,3001,,,2.0,2.0,Hibernating
81965,286.0,286.0,3426,4.0,1.0,2.0,7.0,Loyal
81968,,,4911,,,4.0,4.0,At Risk
81970,,,4366,,,3.0,3.0,At Risk
81972,,,4654,,,3.0,3.0,At Risk
81976,,,4470,,,3.0,3.0,At Risk
81978,,,3570,,,2.0,2.0,Hibernating
81983,522.0,522.0,3713,3.0,2.0,2.0,7.0,Loyal
81984,675.0,675.0,5656,3.0,2.0,4.0,9.0,Champions
81987,1252.0,1252.0,3497,2.0,3.0,2.0,7.0,Loyal
81988,1350.0,1350.0,5687,2.0,3.0,4.0,9.0,Champions
81989,,,3176,,,2.0,2.0,Hibernating
81993,,,4561,,,3.0,3.0,At Risk
81994,1981.0,1981.0,4590,1.0,4.0,3.0,8.0,Loyal
81995,,,4527,,,3.0,3.0,At Risk
81997,,,3170,,,2.0,2.0,Hibernating
82001,278.0,278.0,1602,4.0,1.0,1.0,6.0,Potential Loyalist
82002,,,1884,,,1.0,1.0,Hibernating
82007,276.0,276.0,2859,4.0,1.0,2.0,7.0,Loyal
82011,,,4897,,,4.0,4.0,At Risk
82013,1530.0,1530.0,6163,2.0,3.0,4.0,9.0,Champions
82016,,,4449,,,3.0,3.0,At Risk
82018,983.0,983.0,2528,3.0,2.0,2.0,7.0,Loyal
82020,1797.0,1797.0,2688,1.0,4.0,2.0,7.0,Loyal
82023,434.0,434.0,6301,4.0,1.0,4.0,9.0,Champions
82026,1100.0,1100.0,1894,2.0,3.0,1.0,6.0,Potential Loyalist
82028,,,4425,,,3.0,3.0,At Risk
82035,,,1529,,,1.0,1.0,Hibernating
82036,,,1858,,,1.0,1.0,Hibernating
82038,,,3382,,,2.0,2.0,Hibernating
82041,2043.0,2043.0,5548,1.0,4.0,4.0,9.0,Champions
82045,,,4861,,,4.0,4.0,At Risk
82047,,,703,,,1.0,1.0,Hibernating
82051,559.0,559.0,3105,3.0,2.0,2.0,7.0,Loyal
82056,,,4668,,,3.0,3.0,At Risk
82059,,,1758,,,1.0,1.0,Hibernating
82061,458.0,458.0,3366,4.0,1.0,2.0,7.0,Loyal
82064,2135.0,2135.0,6617,1.0,4.0,4.0,9.0,Champions
82065,1553.0,1553.0,5023,2.0,3.0,4.0,9.0,Champions
82070,,,4041,,,3.0,3.0,At Risk
82071,,,4156,,,3.0,3.0,At Risk
82086,2102.0,2102.0,5937,1.0,4.0,4.0,9.0,Champions
82093,641.0,641.0,3907,3.0,2.0,3.0,8.0,Loyal
82094,1531.0,1531.0,4409,2.0,3.0,3.0,8.0,Loyal
82098,2141.0,2141.0,7542,1.0,4.0,4.0,9.0,Champions
82104,,,4176,,,3.0,3.0,At Risk
82107,1741.0,1741.0,4770,1.0,4.0,4.0,9.0,Champions
82109,1162.0,1162.0,5583,2.0,3.0,4.0,9.0,Champions
82111,,,3478,,,2.0,2.0,Hibernating
82113,,,3978,,,3.0,3.0,At Risk
82116,,,4825,,,4.0,4.0,At Risk
82120,,,4337,,,3.0,3.0,At Risk
82122,,,4397,,,3.0,3.0,At Risk
82127,92.0,92.0,2801,4.0,1.0,2.0,7.0,Loyal
82128,,,4764,,,4.0,4.0,At Risk
82129,,,3685,,,2.0,2.0,Hibernating
82133,2078.0,2078.0,1103,1.0,4.0,1.0,6.0,Potential Loyalist
82134,1585.0,1585.0,4618,2.0,3.0,3.0,8.0,Loyal
82136,,,2912,,,2.0,2.0,Hibernating
82137,585.0,585.0,4156,3.0,2.0,3.0,8.0,Loyal
82138,336.0,336.0,4848,4.0,1.0,4.0,9.0,Champions
82141,,,4830,,,4.0,4.0,At Risk
82145,,,3469,,,2.0,2.0,Hibernating
82147,,,3339,,,2.0,2.0,Hibernating
82152,1229.0,1229.0,4599,2.0,3.0,3.0,8.0,Loyal
82157,1044.0,1044.0,4593,2.0,3.0,3.0,8.0,Loyal
82159,,,2365,,,2.0,2.0,Hibernating
82161,,,3074,,,2.0,2.0,Hibernating
82162,,,3774,,,3.0,3.0,At Risk
82164,920.0,920.0,4038,3.0,2.0,3.0,8.0,Loyal
82165,,,4048,,,3.0,3.0,At Risk
82166,370.0,370.0,3577,4.0,1.0,2.0,7.0,Loyal
82167,,,7290,,,4.0,4.0,At Risk
82168,,,2936,,,2.0,2.0,Hibernating
82170,,,3559,,,2.0,2.0,Hibernating
82173,,,5838,,,4.0,4.0,At Risk
82176,,,1857,,,1.0,1.0,Hibernating
82179,,,3626,,,2.0,2.0,Hibernating
82181,647.0,647.0,2858,3.0,2.0,2.0,7.0,Loyal
82186,,,1649,,,1.0,1.0,Hibernating
82188,1857.0,1857.0,873,1.0,4.0,1.0,6.0,Potential Loyalist
82191,,,1066,,,1.0,1.0,Hibernating
82196,34.0,34.0,3004,4.0,1.0,2.0,7.0,Loyal
82199,1065.0,1065.0,5249,2.0,3.0,4.0,9.0,Champions
82201,1865.0,1865.0,4344,1.0,4.0,3.0,8.0,Loyal
82203,1802.0,1802.0,2201,1.0,4.0,1.0,6.0,Potential Loyalist
82208,793.0,793.0,4511,3.0,2.0,3.0,8.0,Loyal
82212,,,632,,,1.0,1.0,Hibernating
82214,,,1075,,,1.0,1.0,Hibernating
82219,,,3549,,,2.0,2.0,Hibernating
82220,254.0,254.0,6848,4.0,1.0,4.0,9.0,Champions
82221,,,2594,,,2.0,2.0,Hibernating
82223,1562.0,1562.0,2254,2.0,3.0,1.0,6.0,Potential Loyalist
82230,,,8390,,,4.0,4.0,At Risk
82235,,,1209,,,1.0,1.0,Hibernating
82236,1405.0,1405.0,4270,2.0,3.0,3.0,8.0,Loyal
82238,,,7866,,,4.0,4.0,At Risk
82240,985.0,985.0,4609,3.0,2.0,3.0,8.0,Loyal
82245,,,4492,,,3.0,3.0,At Risk
82246,2076.0,2076.0,1247,1.0,4.0,1.0,6.0,Potential Loyalist
82248,1106.0,1106.0,1474,2.0,3.0,1.0,6.0,Potential Loyalist
82251,2108.0,2108.0,1673,1.0,4.0,1.0,6.0,Potential Loyalist
82253,1160.0,1160.0,2969,2.0,3.0,2.0,7.0,Loyal
82255,,,1158,,,1.0,1.0,Hibernating
82256,617.0,617.0,4334,3.0,2.0,3.0,8.0,Loyal
82262,32.0,32.0,6144,4.0,1.0,4.0,9.0,Champions
82270,,,1088,,,1.0,1.0,Hibernating
82275,554.0,554.0,2270,3.0,2.0,1.0,6.0,Potential Loyalist
82276,1957.0,1957.0,3740,1.0,4.0,3.0,8.0,Loyal
82284,,,6654,,,4.0,4.0,At Risk
82286,,,1668,,,1.0,1.0,Hibernating
